0.860000	-0.604004	-0.629239
0.870000	-0.614301	-0.638400
0.880000	-0.624033	-0.646935
0.890000	-0.633192	-0.654836
0.900000	-0.641770	-0.662094
0.910000	-0.649762	-0.668702
0.920000	-0.657159	-0.674655
0.930000	-0.663958	-0.679946
0.940000	-0.670152	-0.684570
0.950000	-0.675737	-0.688523
0.960000	-0.680708	-0.691800
0.970000	-0.685062	-0.694398
0.980000	-0.688795	-0.696316
0.990000	-0.691905	-0.697550
1.000000	-0.694389	-0.698100
1.010000	-0.696245	-0.697966
1.020000	-0.697472	-0.697146
1.030000	-0.698069	-0.695643
1.040000	-0.698035	-0.693457
1.050000	-0.697371	-0.690592
1.060000	-0.696077	-0.687048
1.070000	-0.694154	-0.682831
1.080000	-0.691604	-0.677944
1.090000	-0.688428	-0.672392
1.100000	-0.684629	-0.666181
1.110000	-0.680209	-0.659316
1.120000	-0.675173	-0.651804
1.130000	-0.669523	-0.643653
1.140000	-0.663264	-0.634871
1.150000	-0.656402	-0.625466
1.160000	-0.648941	-0.615447
1.170000	-0.640887	-0.604824
1.180000	-0.632247	-0.593609
1.190000	-0.623027	-0.581811
1.200000	-0.613234	-0.569442
1.210000	-0.602877	-0.556515
1.220000	-0.591964	-0.543041
1.230000	-0.580504	-0.529036
1.240000	-0.568505	-0.514511
1.250000	-0.555978	-0.499481
1.260000	-0.542934	-0.483962
1.270000	-0.529383	-0.467968
1.280000	-0.515337	-0.451514
1.290000	-0.500807	-0.434618
1.300000	-0.485806	-0.417296
1.310000	-0.470347	-0.399564
1.320000	-0.454444	-0.381440
1.330000	-0.438110	-0.362942
1.340000	-0.421360	-0.344089
1.350000	-0.404208	-0.324897
1.360000	-0.386671	-0.305387
1.370000	-0.368764	-0.285577
1.380000	-0.350504	-0.265488
1.390000	-0.331906	-0.245137
1.400000	-0.312989	-0.224547
1.410000	-0.293770	-0.203736
1.420000	-0.274267	-0.182725
1.430000	-0.254499	-0.161535
1.440000	-0.234483	-0.140186
1.450000	-0.214239	-0.118700
1.460000	-0.193787	-0.097098
1.470000	-0.173146	-0.075400
1.480000	-0.152336	-0.053628
1.490000	-0.131377	-0.031804
1.500000	-0.110290	-0.009949
1.510000	-0.089095	0.011916
1.520000	-0.067812	0.033770
1.530000	-0.046463	0.055590
1.540000	-0.025069	0.077356
1.550000	-0.003649	0.099046
1.560000	0.017773	0.120639
1.570000	0.039179	0.142114
1.580000	0.060545	0.163449
1.590000	0.081853	0.184623
1.600000	0.103080	0.205617
1.610000	0.124207	0.226409
1.620000	0.145212	0.246979
1.630000	0.166075	0.267307
1.640000	0.186775	0.287372
1.650000	0.207294	0.307155
1.660000	0.227611	0.326638
1.670000	0.247706	0.345799
1.680000	0.267561	0.364622
1.690000	0.287157	0.383087
1.700000	0.306475	0.401176
1.710000	0.325497	0.418872
1.720000	0.344205	0.436157
1.730000	0.362582	0.453014
1.740000	0.380611	0.469426
1.750000	0.398276	0.485378
1.760000	0.415561	0.500854
1.770000	0.432449	0.515839
1.780000	0.448927	0.530318
1.790000	0.464978	0.544276
1.800000	0.480590	0.557701
1.810000	0.495749	0.570578
1.820000	0.510440	0.582896
1.830000	0.524653	0.594642
1.840000	0.538374	0.605805
1.850000	0.551592	0.616373
1.860000	0.564296	0.626337
1.870000	0.576476	0.635687
1.880000	0.588121	0.644413
1.890000	0.599221	0.652507
1.900000	0.609769	0.659960
1.910000	0.619754	0.666767
1.920000	0.629170	0.672919
1.930000	0.638009	0.678412
1.940000	0.646263	0.683238
1.950000	0.653927	0.687395
1.960000	0.660994	0.690877
1.970000	0.667459	0.693682
1.980000	0.673316	0.695806
1.990000	0.678562	0.697248
2.000000	0.683193	0.698006
2.010000	0.687204	0.698079
2.020000	0.690592	0.697467
2.030000	0.693356	0.696171
2.040000	0.695493	0.694192
2.050000	0.697001	0.691533
2.060000	0.697880	0.688195
2.070000	0.698128	0.684182
2.080000	0.697746	0.679497
2.090000	0.696733	0.674147
2.100000	0.695091	0.668134
2.110000	0.692821	0.661467
2.120000	0.689925	0.654151
2.130000	0.686403	0.646193
2.140000	0.682261	0.637601
2.150000	0.677499	0.628384
2.160000	0.672123	0.618550
2.170000	0.666136	0.608110
2.180000	0.659543	0.597073
2.190000	0.652349	0.585450
2.200000	0.644559	0.573253
2.210000	0.636180	0.560494
2.220000	0.627218	0.547185
2.230000	0.617681	0.533340
2.240000	0.607575	0.518971
2.250000	0.596909	0.504093
2.260000	0.585692	0.488720
2.270000	0.573933	0.472868
2.280000	0.561641	0.456553
2.290000	0.548827	0.439789
2.300000	0.535501	0.422594
2.310000	0.521674	0.404985
2.320000	0.507359	0.386978
2.330000	0.492567	0.368592
2.340000	0.477311	0.349844
2.350000	0.461605	0.330753
2.360000	0.445462	0.311338
2.370000	0.428896	0.291617
2.380000	0.411922	0.271610
2.390000	0.394555	0.251337
2.400000	0.376811	0.230817
2.410000	0.358707	0.210070
2.420000	0.340258	0.189118
2.430000	0.321482	0.167980
2.440000	0.302395	0.146677
2.450000	0.283017	0.125231
2.460000	0.263365	0.103662
2.470000	0.243457	0.081991
2.480000	0.223313	0.060239
2.490000	0.202952	0.038429
2.500000	0.182393	0.016580
2.510000	0.161656	-0.005284
2.520000	0.140761	-0.027144
2.530000	0.119728	-0.048976
2.540000	0.098579	-0.070761
2.550000	0.077333	-0.092476
2.560000	0.056011	-0.114101
2.570000	0.034634	-0.135613
2.580000	0.013223	-0.156993
2.590000	-0.008200	-0.178219
2.600000	-0.029616	-0.199269
2.610000	-0.051003	-0.220125
2.620000	-0.072340	-0.240764
2.630000	-0.093605	-0.261167
2.640000	-0.114779	-0.281314
2.650000	-0.135841	-0.301185
2.660000	-0.156770	-0.320761
2.670000	-0.177546	-0.340022
2.680000	-0.198148	-0.358949
2.690000	-0.218558	-0.377525
2.700000	-0.238754	-0.395730
2.710000	-0.258719	-0.413547
2.720000	-0.278433	-0.430958
2.730000	-0.297877	-0.447946
2.740000	-0.317034	-0.464496
2.750000	-0.335884	-0.480589
2.760000	-0.354411	-0.496211
2.770000	-0.372598	-0.511346
2.780000	-0.390428	-0.525980
2.790000	-0.407884	-0.540098
2.800000	-0.424952	-0.553686
2.810000	-0.441615	-0.566731
2.820000	-0.457858	-0.579219
2.830000	-0.473669	-0.591140
2.840000	-0.489031	-0.602481
2.850000	-0.503933	-0.613231
2.860000	-0.518361	-0.623379
2.870000	-0.532304	-0.632916
2.880000	-0.545748	-0.641832
2.890000	-0.558683	-0.650119
2.900000	-0.571098	-0.657768
2.910000	-0.582983	-0.664771
2.920000	-0.594328	-0.671123
2.930000	-0.605124	-0.676816
2.940000	-0.615362	-0.681845
2.950000	-0.625033	-0.686205
2.960000	-0.634131	-0.689893
2.970000	-0.642647	-0.692903
2.980000	-0.650576	-0.695234
2.990000	-0.657910	-0.696883
3.000000	-0.664645	-0.697848
3.010000	-0.670774	-0.698129
3.020000	-0.676294	-0.697725
3.030000	-0.681200	-0.696636
3.040000	-0.685488	-0.694865
3.050000	-0.689155	-0.692411
3.060000	-0.692198	-0.689279
3.070000	-0.694616	-0.685470
3.080000	-0.696405	-0.680989
3.090000	-0.697565	-0.675840
3.100000	-0.698095	-0.670028
3.110000	-0.697995	-0.663558
3.120000	-0.697264	-0.656438
3.130000	-0.695903	-0.648674
3.140000	-0.693913	-0.640274
3.150000	-0.691296	-0.631245
3.160000	-0.688054	-0.621598
3.170000	-0.684189	-0.611340
3.180000	-0.679703	-0.600483
3.190000	-0.674601	-0.589037
3.200000	-0.668887	-0.577013
3.210000	-0.662564	-0.564423
3.220000	-0.655638	-0.551280
3.230000	-0.648114	-0.537595
3.240000	-0.639997	-0.523384
3.250000	-0.631295	-0.508659
3.260000	-0.622014	-0.493435
3.270000	-0.612161	-0.477727
3.280000	-0.601744	-0.461550
3.290000	-0.590773	-0.444921
3.300000	-0.579255	-0.427855
3.310000	-0.567199	-0.410369
3.320000	-0.554617	-0.392481
3.330000	-0.541519	-0.374208
3.340000	-0.527914	-0.355568
3.350000	-0.513816	-0.336579
3.360000	-0.499236	-0.317260
3.370000	-0.484185	-0.297630
3.380000	-0.468679	-0.277708
3.390000	-0.452729	-0.257513
3.400000	-0.436350	-0.237066
3.410000	-0.419557	-0.216386
3.420000	-0.402364	-0.195494
3.430000	-0.384787	-0.174410
3.440000	-0.366841	-0.153155
3.450000	-0.348544	-0.131750
3.460000	-0.329912	-0.110216
3.470000	-0.310962	-0.088574
3.480000	-0.291712	-0.066844
3.490000	-0.272180	-0.045049
3.500000	-0.252384	-0.023210
3.510000	-0.232343	-0.001348
3.520000	-0.212077	0.020515
3.530000	-0.191604	0.042358
3.540000	-0.170944	0.064159
3.550000	-0.150117	0.085898
3.560000	-0.129143	0.107552
3.570000	-0.108044	0.129101
3.580000	-0.086838	0.150523
3.590000	-0.065547	0.171798
3.600000	-0.044193	0.192904
3.610000	-0.022794	0.213820
3.620000	-0.001374	0.234527
3.630000	0.020048	0.255004
3.640000	0.041450	0.275231
3.650000	0.062812	0.295188
3.660000	0.084112	0.314855
3.670000	0.105329	0.334214
3.680000	0.126444	0.353244
3.690000	0.147435	0.371929
3.700000	0.168281	0.390248
3.710000	0.188964	0.408184
3.720000	0.209462	0.425720
3.730000	0.229756	0.442839
3.740000	0.249827	0.459523
3.750000	0.269655	0.475756
3.760000	0.289222	0.491523
3.770000	0.308510	0.506808
3.780000	0.327499	0.521595
3.790000	0.346173	0.535871
3.800000	0.364514	0.549621
3.810000	0.382505	0.562832
3.820000	0.400130	0.575491
3.830000	0.417374	0.587585
3.840000	0.434219	0.599103
3.850000	0.450652	0.610033
3.860000	0.466658	0.620365
3.870000	0.482222	0.630089
3.880000	0.497331	0.639194
3.890000	0.511973	0.647672
3.900000	0.526134	0.655515
3.910000	0.539802	0.662715
3.920000	0.552966	0.669265
3.930000	0.565615	0.675159
3.940000	0.577738	0.680390
3.950000	0.589326	0.684954
3.960000	0.600368	0.688845
3.970000	0.610856	0.692062
3.980000	0.620782	0.694599
3.990000	0.630137	0.696455
4.000000	0.638914	0.697628
4.010000	0.647106	0.698116
4.020000	0.654706	0.697920
4.030000	0.661709	0.697039
4.040000	0.668110	0.695474
4.050000	0.673903	0.693227
4.060000	0.679083	0.690300
4.070000	0.683648	0.686697
4.080000	0.687593	0.682419
4.090000	0.690915	0.677472
4.100000	0.693613	0.671860
4.110000	0.695683	0.665590
4.120000	0.697124	0.658666
4.130000	0.697936	0.651097
4.140000	0.698117	0.642889
4.150000	0.697668	0.634050
4.160000	0.696589	0.624589
4.170000	0.694880	0.614515
4.180000	0.692543	0.603839
4.190000	0.689580	0.592571
4.200000	0.685993	0.580721
4.210000	0.681784	0.568301
4.220000	0.676957	0.555324
4.230000	0.671516	0.541803
4.240000	0.665465	0.527749
4.250000	0.658807	0.513179
4.260000	0.651550	0.498104
4.270000	0.643697	0.482542
4.280000	0.635256	0.466505
4.290000	0.626232	0.450012
4.300000	0.616634	0.433077
4.310000	0.606469	0.415717
4.320000	0.595744	0.397949
4.330000	0.584469	0.379791
4.340000	0.572653	0.361260
4.350000	0.560305	0.342375
4.360000	0.547436	0.323154
4.370000	0.534056	0.303616
4.380000	0.520177	0.283780
4.390000	0.505810	0.263666
4.400000	0.490968	0.243294
4.410000	0.475664	0.222682
4.420000	0.459911	0.201853
4.430000	0.443722	0.180825
4.440000	0.427112	0.159620
4.450000	0.410095	0.138258
4.460000	0.392688	0.116761
4.470000	0.374905	0.095149
4.480000	0.356763	0.073443
4.490000	0.338279	0.051666
4.500000	0.319469	0.029838
4.510000	0.300351	0.007981
4.520000	0.280942	-0.013884
4.530000	0.261262	-0.035735
4.540000	0.241328	-0.057552
4.550000	0.221160	-0.079312
4.560000	0.200777	-0.100994
4.570000	0.180198	-0.122577
4.580000	0.159444	-0.144040
4.590000	0.138533	-0.165361
4.600000	0.117487	-0.186520
4.610000	0.096326	-0.207497
4.620000	0.075071	-0.228270
4.630000	0.053743	-0.248819
4.640000	0.032361	-0.269123
4.650000	0.010948	-0.289164
4.660000	-0.010476	-0.308921
4.670000	-0.031889	-0.328376
4.680000	-0.053272	-0.347508
4.690000	-0.074602	-0.366299
4.700000	-0.095859	-0.384731
4.710000	-0.117022	-0.402785
4.720000	-0.138071	-0.420445
4.730000	-0.158984	-0.437691
4.740000	-0.179743	-0.454509
4.750000	-0.200326	-0.470881
4.760000	-0.220713	-0.486791
4.770000	-0.240886	-0.502223
4.780000	-0.260825	-0.517163
4.790000	-0.280511	-0.531595
4.800000	-0.299926	-0.545506
4.810000	-0.319051	-0.558882
4.820000	-0.337868	-0.571710
4.830000	-0.356360	-0.583977
4.840000	-0.374509	-0.595671
4.850000	-0.392300	-0.606780
4.860000	-0.409716	-0.617295
4.870000	-0.426741	-0.627204
4.880000	-0.443360	-0.636498
4.890000	-0.459559	-0.645167
4.900000	-0.475322	-0.653204
4.910000	-0.490636	-0.660600
4.920000	-0.505488	-0.667347
4.930000	-0.519865	-0.673441
4.940000	-0.533755	-0.678873
4.950000	-0.547146	-0.683640
4.960000	-0.560027	-0.687736
4.970000	-0.572386	-0.691158
4.980000	-0.584214	-0.693901
4.990000	-0.595501	-0.695964
5.000000	-0.606238	-0.697344
5.010000	-0.616416	-0.698040
5.020000	-0.626027	-0.698052
5.030000	-0.635063	-0.697378
5.040000	-0.643517	-0.696021
5.050000	-0.651383	-0.693981
5.060000	-0.658654	-0.691260
5.070000	-0.665324	-0.687861
5.080000	-0.671389	-0.683787
5.090000	-0.676844	-0.679043
5.100000	-0.681685	-0.673632
5.110000	-0.685907	-0.667561
5.120000	-0.689508	-0.660835
5.130000	-0.692485	-0.653461
5.140000	-0.694835	-0.645445
5.150000	-0.696558	-0.636797
5.160000	-0.697651	-0.627524
5.170000	-0.698114	-0.617635
5.180000	-0.697947	-0.607141
5.190000	-0.697149	-0.596051
5.200000	-0.695721	-0.584376
5.210000	-0.693665	-0.572128
5.220000	-0.690982	-0.559319
5.230000	-0.687673	-0.545961
5.240000	-0.683742	-0.532068
5.250000	-0.679191	-0.517652
5.260000	-0.674024	-0.502729
5.270000	-0.668244	-0.487313
5.280000	-0.661857	-0.471419
5.290000	-0.654867	-0.455062
5.300000	-0.647279	-0.438259
5.310000	-0.639100	-0.421026
5.320000	-0.630336	-0.403380
5.330000	-0.620994	-0.385339
5.340000	-0.611081	-0.366919
5.350000	-0.600605	-0.348140
5.360000	-0.589575	-0.329019
5.370000	-0.577999	-0.309575
5.380000	-0.565888	-0.289828
5.390000	-0.553250	-0.269796
5.400000	-0.540098	-0.249500
5.410000	-0.526440	-0.228958
5.420000	-0.512290	-0.208193
5.430000	-0.497659	-0.187223
5.440000	-0.482560	-0.166069
5.450000	-0.467005	-0.144753
5.460000	-0.451009	-0.123294
5.470000	-0.434586	-0.101715
5.480000	-0.417749	-0.080036
5.490000	-0.400515	-0.058278
5.500000	-0.382898	-0.036463
5.510000	-0.364914	-0.014613
5.520000	-0.346581	0.007252
5.530000	-0.327914	0.029110
5.540000	-0.308931	0.050939
5.550000	-0.289650	0.072718
5.560000	-0.270089	0.094426
5.570000	-0.250267	0.116042
5.580000	-0.230201	0.137543
5.590000	-0.209912	0.158910
5.600000	-0.189418	0.180121
5.610000	-0.168739	0.201155
5.620000	-0.147896	0.221991
5.630000	-0.126908	0.242610
5.640000	-0.105796	0.262991
5.650000	-0.084580	0.283114
5.660000	-0.063282	0.302960
5.670000	-0.041922	0.322508
5.680000	-0.020520	0.341739
5.690000	0.000902	0.360636
5.700000	0.022323	0.379179
5.710000	0.043721	0.397350
5.720000	0.065077	0.415131
5.730000	0.086370	0.432504
5.740000	0.107577	0.449454
5.750000	0.128680	0.465963
5.760000	0.149656	0.482014
5.770000	0.170486	0.497593
5.780000	0.191150	0.512684
5.790000	0.211628	0.527272
5.800000	0.231899	0.541343
5.810000	0.251945	0.554882
5.820000	0.271746	0.567877
5.830000	0.291284	0.580316
5.840000	0.310541	0.592185
5.850000	0.329498	0.603473
5.860000	0.348137	0.614169
5.870000	0.366442	0.624263
5.880000	0.384395	0.633744
5.890000	0.401980	0.642604
5.900000	0.419182	0.650833
5.910000	0.435984	0.658424
5.920000	0.452373	0.665369
5.930000	0.468332	0.671662
5.940000	0.483849	0.677296
5.950000	0.498909	0.682265
5.960000	0.513500	0.686565
5.970000	0.527609	0.690191
5.980000	0.541224	0.693141
5.990000	0.554334	0.695410
6.000000	0.566928	0.696998
6.010000	0.578995	0.697901
6.020000	0.590525	0.698121
6.030000	0.601508	0.697655
6.040000	0.611937	0.696505
6.050000	0.621803	0.694672
6.060000	0.631096	0.692157
6.070000	0.639812	0.688964
6.080000	0.647941	0.685094
6.090000	0.655478	0.680553
6.100000	0.662418	0.675344
6.110000	0.668754	0.669472
6.120000	0.674482	0.662944
6.130000	0.679598	0.655766
6.140000	0.684096	0.647944
6.150000	0.687975	0.639487
6.160000	0.691232	0.630402
6.170000	0.693862	0.620699
6.180000	0.695866	0.610387
6.190000	0.697241	0.599477
6.200000	0.697985	0.587978
6.210000	0.698100	0.575903
6.220000	0.697584	0.563263
6.230000	0.696437	0.550070
6.240000	0.694662	0.536338
6.250000	0.692258	0.522079
6.260000	0.689229	0.507309
6.270000	0.685575	0.492041
6.280000	0.681301	0.476290
6.290000	0.676409	0.460072
6.300000	0.670902	0.443402
6.310000	0.664786	0.426298
6.320000	0.658065	0.408776
6.330000	0.650744	0.390852
6.340000	0.642828	0.372545
6.350000	0.634325	0.353873
6.360000	0.625240	0.334854
6.370000	0.615581	0.315506
6.380000	0.605356	0.295849
6.390000	0.594572	0.275901
6.400000	0.583239	0.255683
6.410000	0.571366	0.235214
6.420000	0.558962	0.214514
6.430000	0.546038	0.193604
6.440000	0.532605	0.172504
6.450000	0.518674	0.151235
6.460000	0.504256	0.129817
6.470000	0.489365	0.108272
6.480000	0.474012	0.086621
6.490000	0.458212	0.064885
6.500000	0.441977	0.043085
6.510000	0.425323	0.021243
6.520000	0.408265	-0.000619
6.530000	0.390817	-0.022482
6.540000	0.372995	-0.044322
6.550000	0.354816	-0.066119
6.560000	0.336296	-0.087850
6.570000	0.317452	-0.109496
6.580000	0.298303	-0.131034
6.590000	0.278865	-0.152444
6.600000	0.259157	-0.173704
6.610000	0.239197	-0.194794
6.620000	0.219005	-0.215693
6.630000	0.198600	-0.236380
6.640000	0.178002	-0.256835
6.650000	0.157230	-0.277039
6.660000	0.136304	-0.296970
6.670000	0.115245	-0.316611
6.680000	0.094073	-0.335940
6.690000	0.072809	-0.354940
6.700000	0.051474	-0.373593
6.710000	0.030088	-0.391878
6.720000	0.008673	-0.409779
6.730000	-0.012751	-0.427278
6.740000	-0.034162	-0.444359
6.750000	-0.055540	-0.461003
6.760000	-0.076864	-0.477195
6.770000	-0.098112	-0.492919
6.780000	-0.119264	-0.508159
6.790000	-0.140299	-0.522901
6.800000	-0.161197	-0.537130
6.810000	-0.181937	-0.550832
6.820000	-0.202501	-0.563994
6.830000	-0.222866	-0.576602
6.840000	-0.243016	-0.588645
6.850000	-0.262929	-0.600111
6.860000	-0.282587	-0.610988
6.870000	-0.301971	-0.621265
6.880000	-0.321064	-0.630933
6.890000	-0.339848	-0.639983
6.900000	-0.358304	-0.648404
6.910000	-0.376416	-0.656190
6.920000	-0.394168	-0.663331
6.930000	-0.411543	-0.669823
6.940000	-0.428526	-0.675657
6.950000	-0.445101	-0.680828
6.960000	-0.461254	-0.685331
6.970000	-0.476970	-0.689163
6.980000	-0.492236	-0.692318
6.990000	-0.507038	-0.694794
7.000000	-0.521364	-0.696588
7.010000	-0.535201	-0.697700
7.020000	-0.548539	-0.698126
7.030000	-0.561364	-0.697869
7.040000	-0.573668	-0.696926
7.050000	-0.585439	-0.695300
7.060000	-0.596668	-0.692992
7.070000	-0.607346	-0.690004
7.080000	-0.617464	-0.686339
7.090000	-0.627014	-0.682001
7.100000	-0.635989	-0.676994
7.110000	-0.644381	-0.671323
7.120000	-0.652184	-0.664993
7.130000	-0.659391	-0.658011
7.140000	-0.665997	-0.650384
7.150000	-0.671998	-0.642119
7.160000	-0.677387	-0.633224
7.170000	-0.682162	-0.623707
7.180000	-0.686319	-0.613579
7.190000	-0.689854	-0.602849
7.200000	-0.692764	-0.591528
7.210000	-0.695048	-0.579626
7.220000	-0.696704	-0.567156
7.230000	-0.697730	-0.554129
7.240000	-0.698127	-0.540559
7.250000	-0.697892	-0.526459
7.260000	-0.697027	-0.511842
7.270000	-0.695533	-0.496724
7.280000	-0.693410	-0.481118
7.290000	-0.690660	-0.465040
7.300000	-0.687285	-0.448505
7.310000	-0.683288	-0.431531
7.320000	-0.678671	-0.414134
7.330000	-0.673439	-0.396330
7.340000	-0.667595	-0.378138
7.350000	-0.661143	-0.359575
7.360000	-0.654089	-0.340659
7.370000	-0.646439	-0.321408
7.380000	-0.638197	-0.301843
7.390000	-0.629371	-0.281981
7.400000	-0.619968	-0.261843
7.410000	-0.609995	-0.241448
7.420000	-0.599460	-0.220816
7.430000	-0.588371	-0.199968
7.440000	-0.576738	-0.178923
7.450000	-0.564570	-0.157703
7.460000	-0.551878	-0.136328
7.470000	-0.538671	-0.114820
7.480000	-0.524961	-0.093199
7.490000	-0.510759	-0.071486
7.500000	-0.496077	-0.049703
7.510000	-0.480929	-0.027872
7.520000	-0.465327	-0.006013
7.530000	-0.449285	0.015851
7.540000	-0.432817	0.037701
7.550000	-0.415937	0.059513
7.560000	-0.398661	0.081267
7.570000	-0.381005	0.102941
7.580000	-0.362983	0.124514
7.590000	-0.344614	0.145965
7.600000	-0.325912	0.167272
7.610000	-0.306897	0.188416
7.620000	-0.287586	0.209375
7.630000	-0.267996	0.230128
7.640000	-0.248147	0.250656
7.650000	-0.228056	0.270938
7.660000	-0.207744	0.290954
7.670000	-0.187230	0.310685
7.680000	-0.166533	0.330111
7.690000	-0.145673	0.349213
7.700000	-0.124671	0.367973
7.710000	-0.103547	0.386371
7.720000	-0.082322	0.404391
7.730000	-0.061016	0.422014
7.740000	-0.039650	0.439223
7.750000	-0.018245	0.456001
7.760000	0.003177	0.472332
7.770000	0.024597	0.488199
7.780000	0.045992	0.503588
7.790000	0.067342	0.518483
7.800000	0.088627	0.532869
7.810000	0.109824	0.546732
7.820000	0.130914	0.560059
7.830000	0.151876	0.572837
7.840000	0.172689	0.585053
7.850000	0.193334	0.596695
7.860000	0.213791	0.607751
7.870000	0.234039	0.618212
7.880000	0.254060	0.628066
7.890000	0.273834	0.637304
7.900000	0.293343	0.645917
7.910000	0.312569	0.653896
7.920000	0.331493	0.661234
7.930000	0.350097	0.667923
7.940000	0.368366	0.673957
7.950000	0.386280	0.679330
7.960000	0.403826	0.684036
7.970000	0.420986	0.688072
7.980000	0.437745	0.691432
7.990000	0.454088	0.694115
8.000000	0.470001	0.696116
8.010000	0.485470	0.697435
8.020000	0.500481	0.698069
8.030000	0.515022	0.698019
8.040000	0.529079	0.697284
8.050000	0.542641	0.695865
8.060000	0.555697	0.693764
8.070000	0.568235	0.690982
8.080000	0.580245	0.687522
8.090000	0.591717	0.683388
8.100000	0.602643	0.678583
8.110000	0.613012	0.673113
8.120000	0.622817	0.666983
8.130000	0.632050	0.660198
8.140000	0.640703	0.652766
8.150000	0.648770	0.644693
8.160000	0.656244	0.635988
8.170000	0.663120	0.626659
8.180000	0.669391	0.616715
8.190000	0.675055	0.606167
8.200000	0.680105	0.595024
8.210000	0.684538	0.583297
8.220000	0.688351	0.570998
8.230000	0.691541	0.558139
8.240000	0.694105	0.544732
8.250000	0.696042	0.530791
8.260000	0.697350	0.516330
8.270000	0.698027	0.501362
8.280000	0.698075	0.485902
8.290000	0.697492	0.469965
8.300000	0.696279	0.453568
8.310000	0.694436	0.436726
8.320000	0.691966	0.419455
8.330000	0.688870	0.401773
8.340000	0.685151	0.383696
8.350000	0.680810	0.365244
8.360000	0.675853	0.346433
8.370000	0.670282	0.327282
8.380000	0.664101	0.307810
8.390000	0.657316	0.288036
8.400000	0.649931	0.267980
8.410000	0.641953	0.247661
8.420000	0.633387	0.227099
8.430000	0.624241	0.206314
8.440000	0.614522	0.185326
8.450000	0.604237	0.164157
8.460000	0.593394	0.142827
8.470000	0.582004	0.121357
8.480000	0.570074	0.099768
8.490000	0.557614	0.078081
8.500000	0.544636	0.056317
8.510000	0.531149	0.034498
8.520000	0.517165	0.012645
8.530000	0.502697	-0.009220
8.540000	0.487756	-0.031076
8.550000	0.472355	-0.052902
8.560000	0.456508	-0.074675
8.570000	0.440228	-0.096376
8.580000	0.423531	-0.117982
8.590000	0.406430	-0.139472
8.600000	0.388941	-0.160825
8.610000	0.371081	-0.182021
8.620000	0.352865	-0.203038
8.630000	0.334310	-0.223856
8.640000	0.315433	-0.244455
8.650000	0.296251	-0.264813
8.660000	0.276784	-0.284912
8.670000	0.257048	-0.304731
8.680000	0.237063	-0.324252
8.690000	0.216848	-0.343454
8.700000	0.196421	-0.362319
8.710000	0.175803	-0.380830
8.720000	0.155014	-0.398966
8.730000	0.134073	-0.416711
8.740000	0.113001	-0.434048
8.750000	0.091818	-0.450958
8.760000	0.070546	-0.467426
