0.000000 2.000000 0.000000 0.000000 0.000000 -2.000000 2.000000 0.000000 1.000000 0.500000 1.500000
0.006283 2.000000 -0.006283 0.006283 0.000000 -2.000000 1.999961 -0.012566 1.000000 0.500000 1.500000
0.012566 2.000000 -0.012566 0.012566 0.000000 -2.000000 1.999842 -0.025132 1.000000 0.500000 1.500000
0.018850 2.000000 -0.018850 0.018850 0.000000 -2.000000 1.999645 -0.037697 1.000000 0.500000 1.500000
0.025133 2.000000 -0.025133 0.025133 0.000000 -2.000000 1.999368 -0.050260 1.000000 0.500000 1.500000
0.031416 2.000000 -0.031416 0.031416 0.000000 -2.000000 1.999013 -0.062822 1.000000 0.500000 1.500000
0.037699 2.000000 -0.037699 0.037699 0.000000 -2.000000 1.998579 -0.075380 1.000000 0.500000 1.500000
0.043982 2.000000 -0.043982 0.043982 0.000000 -2.000000 1.998066 -0.087936 1.000000 0.500000 1.500000
0.050265 2.000000 -0.050265 0.050265 0.000000 -2.000000 1.997474 -0.100489 1.000000 0.500000 1.500000
0.056549 2.000000 -0.056549 0.056549 0.000000 -2.000000 1.996803 -0.113037 1.000000 0.500000 1.500000
0.062832 2.000000 -0.062832 0.062832 0.000000 -2.000000 1.996053 -0.125581 1.000000 0.500000 1.500000
0.069115 2.000000 -0.069115 0.069115 0.000000 -2.000000 1.995225 -0.138120 1.000000 0.500000 1.500000
0.075398 2.000000 -0.075398 0.075398 0.000000 -2.000000 1.994318 -0.150654 1.000000 0.500000 1.500000
0.081681 2.000000 -0.081681 0.081681 0.000000 -2.000000 1.993332 -0.163181 1.000000 0.500000 1.500000
0.087965 2.000000 -0.087965 0.087965 0.000000 -2.000000 1.992267 -0.175702 1.000000 0.500000 1.500000
0.094248 2.000000 -0.094248 0.094248 0.000000 -2.000000 1.991124 -0.188217 1.000000 0.500000 1.500000
0.100531 2.000000 -0.100531 0.100531 0.000000 -2.000000 1.989902 -0.200723 1.000000 0.500000 1.500000
0.106814 2.000000 -0.106814 0.106814 0.000000 -2.000000 1.988602 -0.213222 1.000000 0.500000 1.500000
0.113097 2.000000 -0.113097 0.113097 0.000000 -2.000000 1.987223 -0.225713 1.000000 0.500000 1.500000
0.119381 2.000000 -0.119381 0.119381 0.000000 -2.000000 1.985765 -0.238194 1.000000 0.500000 1.500000
0.125664 2.000000 -0.125664 0.125664 0.000000 -2.000000 1.984229 -0.250666 1.000000 0.500000 1.500000
0.131947 2.000000 -0.131947 0.131947 0.000000 -2.000000 1.982615 -0.263129 1.000000 0.500000 1.500000
0.138230 2.000000 -0.138230 0.138230 0.000000 -2.000000 1.980923 -0.275581 1.000000 0.500000 1.500000
0.144513 2.000000 -0.144513 0.144513 0.000000 -2.000000 1.979152 -0.288022 1.000000 0.500000 1.500000
0.150796 2.000000 -0.150796 0.150796 0.000000 -2.000000 1.977303 -0.300451 1.000000 0.500000 1.500000
0.157080 2.000000 -0.157080 0.157080 0.000000 -2.000000 1.975377 -0.312869 1.000000 0.500000 1.500000
0.163363 2.000000 -0.163363 0.163363 0.000000 -2.000000 1.973372 -0.325274 1.000000 0.500000 1.500000
0.169646 2.000000 -0.169646 0.169646 0.000000 -2.000000 1.971289 -0.337667 1.000000 0.500000 1.500000
0.175929 2.000000 -0.175929 0.175929 0.000000 -2.000000 1.969129 -0.350046 1.000000 0.500000 1.500000
0.182212 2.000000 -0.182212 0.182212 0.000000 -2.000000 1.966890 -0.362412 1.000000 0.500000 1.500000
0.188496 2.000000 -0.188496 0.188496 0.000000 -2.000000 1.964575 -0.374763 1.000000 0.500000 1.500000
0.194779 2.000000 -0.194779 0.194779 0.000000 -2.000000 1.962181 -0.387099 1.000000 0.500000 1.500000
0.201062 2.000000 -0.201062 0.201062 0.000000 -2.000000 1.959710 -0.399420 1.000000 0.500000 1.500000
0.207345 2.000000 -0.207345 0.207345 0.000000 -2.000000 1.957162 -0.411725 1.000000 0.500000 1.500000
0.213628 2.000000 -0.213628 0.213628 0.000000 -2.000000 1.954536 -0.424014 1.000000 0.500000 1.500000
0.219911 2.000000 -0.219911 0.219911 0.000000 -2.000000 1.951834 -0.436286 1.000000 0.500000 1.500000
0.226195 2.000000 -0.226195 0.226195 0.000000 -2.000000 1.949054 -0.448542 1.000000 0.500000 1.500000
0.232478 2.000000 -0.232478 0.232478 0.000000 -2.000000 1.946197 -0.460779 1.000000 0.500000 1.500000
0.238761 2.000000 -0.238761 0.238761 0.000000 -2.000000 1.943263 -0.472998 1.000000 0.500000 1.500000
0.245044 2.000000 -0.245044 0.245044 0.000000 -2.000000 1.940253 -0.485198 1.000000 0.500000 1.500000
0.251327 2.000000 -0.251327 0.251327 0.000000 -2.000000 1.937166 -0.497380 1.000000 0.500000 1.500000
0.257611 2.000000 -0.257611 0.257611 0.000000 -2.000000 1.934003 -0.509541 1.000000 0.500000 1.500000
0.263894 2.000000 -0.263894 0.263894 0.000000 -2.000000 1.930763 -0.521683 1.000000 0.500000 1.500000
0.270177 2.000000 -0.270177 0.270177 0.000000 -2.000000 1.927447 -0.533804 1.000000 0.500000 1.500000
0.276460 2.000000 -0.276460 0.276460 0.000000 -2.000000 1.924055 -0.545904 1.000000 0.500000 1.500000
0.282743 2.000000 -0.282743 0.282743 0.000000 -2.000000 1.920587 -0.557982 1.000000 0.500000 1.500000
0.289027 2.000000 -0.289027 0.289027 0.000000 -2.000000 1.917044 -0.570039 1.000000 0.500000 1.500000
0.295310 2.000000 -0.295310 0.295310 0.000000 -2.000000 1.913424 -0.582072 1.000000 0.500000 1.500000
0.301593 2.000000 -0.301593 0.301593 0.000000 -2.000000 1.909729 -0.594083 1.000000 0.500000 1.500000
0.307876 2.000000 -0.307876 0.307876 0.000000 -2.000000 1.905959 -0.606071 1.000000 0.500000 1.500000
0.314159 2.000000 -0.314159 0.314159 0.000000 -2.000000 1.902113 -0.618034 1.000000 0.500000 1.500000
0.320442 2.000000 -0.320442 0.320442 0.000000 -2.000000 1.898192 -0.629973 1.000000 0.500000 1.500000
0.326726 2.000000 -0.326726 0.326726 0.000000 -2.000000 1.894197 -0.641887 1.000000 0.500000 1.500000
0.333009 2.000000 -0.333009 0.333009 0.000000 -2.000000 1.890126 -0.653776 1.000000 0.500000 1.500000
0.339292 2.000000 -0.339292 0.339292 0.000000 -2.000000 1.885981 -0.665639 1.000000 0.500000 1.500000
0.345575 2.000000 -0.345575 0.345575 0.000000 -2.000000 1.881762 -0.677476 1.000000 0.500000 1.500000
0.351858 2.000000 -0.351858 0.351858 0.000000 -2.000000 1.877468 -0.689286 1.000000 0.500000 1.500000
0.358142 2.000000 -0.358142 0.358142 0.000000 -2.000000 1.873100 -0.701069 1.000000 0.500000 1.500000
0.364425 2.000000 -0.364425 0.364425 0.000000 -2.000000 1.868658 -0.712824 1.000000 0.500000 1.500000
0.370708 2.000000 -0.370708 0.370708 0.000000 -2.000000 1.864142 -0.724551 1.000000 0.500000 1.500000
0.376991 2.000000 -0.376991 0.376991 0.000000 -2.000000 1.859553 -0.736249 1.000000 0.500000 1.500000
0.383274 2.000000 -0.383274 0.383274 0.000000 -2.000000 1.854890 -0.747918 1.000000 0.500000 1.500000
0.389557 2.000000 -0.389557 0.389557 0.000000 -2.000000 1.850154 -0.759558 1.000000 0.500000 1.500000
0.395841 2.000000 -0.395841 0.395841 0.000000 -2.000000 1.845345 -0.771168 1.000000 0.500000 1.500000
0.402124 2.000000 -0.402124 0.402124 0.000000 -2.000000 1.840464 -0.782747 1.000000 0.500000 1.500000
0.408407 2.000000 -0.408407 0.408407 0.000000 -2.000000 1.835509 -0.794296 1.000000 0.500000 1.500000
0.414690 2.000000 -0.414690 0.414690 0.000000 -2.000000 1.830482 -0.805813 1.000000 0.500000 1.500000
0.420973 2.000000 -0.420973 0.420973 0.000000 -2.000000 1.825383 -0.817298 1.000000 0.500000 1.500000
0.427257 2.000000 -0.427257 0.427257 0.000000 -2.000000 1.820212 -0.828751 1.000000 0.500000 1.500000
